,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_min_weight_fraction_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
15,0.12440309524536133,0.012690413581256657,0.015072393417358398,0.0007651232727492536,1,1,1000,0.5,"{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 1000, 'min_weight_fraction_leaf': 0.5}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
16,0.12195720672607421,0.03807846936417408,0.014715623855590821,0.001959892694259556,1,10,2,0.0,"{'max_depth': 1, 'min_samples_leaf': 10, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
17,0.14204483032226561,0.02883007195250638,0.01934356689453125,0.0060217811971314174,1,10,2,0.01,"{'max_depth': 1, 'min_samples_leaf': 10, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.01}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
18,0.1298189640045166,0.030031342983606688,0.01799907684326172,0.005212048331437333,1,10,2,0.1,"{'max_depth': 1, 'min_samples_leaf': 10, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.1}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
19,0.16683425903320312,0.04336858577055442,0.019874048233032227,0.0062484470795213945,1,10,2,0.5,"{'max_depth': 1, 'min_samples_leaf': 10, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.5}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
20,0.1418384552001953,0.06261173785336602,0.019469833374023436,0.009739512785593055,1,10,10,0.0,"{'max_depth': 1, 'min_samples_leaf': 10, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.0}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
21,0.1233067512512207,0.030619157512932246,0.014270401000976563,0.0009419601985945662,1,10,10,0.01,"{'max_depth': 1, 'min_samples_leaf': 10, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.01}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
22,0.145966100692749,0.029115107277409846,0.017708444595336915,0.00657498579917424,1,10,10,0.1,"{'max_depth': 1, 'min_samples_leaf': 10, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.1}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
23,0.11385765075683593,0.015574230919425683,0.01315898895263672,0.0010953150615747693,1,10,10,0.5,"{'max_depth': 1, 'min_samples_leaf': 10, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.5}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
24,0.14341955184936522,0.011759521427316426,0.01596412658691406,0.0030009706323205283,1,10,100,0.0,"{'max_depth': 1, 'min_samples_leaf': 10, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.0}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
25,0.12211570739746094,0.029437512051718608,0.014808273315429688,0.0026254797717544893,1,10,100,0.01,"{'max_depth': 1, 'min_samples_leaf': 10, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.01}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
26,0.16496944427490234,0.01736539493397044,0.0161257266998291,0.001873428867184307,1,10,100,0.1,"{'max_depth': 1, 'min_samples_leaf': 10, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.1}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
